v1 v2 CN AA
1463 38683 8 1.486341418326984
9127 19197 5 1.0803359179457321
4052 21179 7 1.6594218767134188
19159 23012 40 8.250277170128165
3806 6316 11 2.4014310487503865
1927 14894 23 4.898341468816402
7767 10501 6 1.5493461001173023
4733 23474 3 0.9423697676102374
46151 50785 2 0.6298940172736185
5468 12266 5 1.0623839690025376
8251 17875 6 1.418441737838941
37708 39571 27 5.881876755609124
60697 60698 0 0
11315 29506 11 2.2927920776082553
27316 42375 2 0.5652454432374636
22136 26701 12 2.511965194498155
11168 21220 8 1.7684154567934098
18392 19274 15 3.1005552948666284
13166 16060 37 7.960278535889499
1193 3374 21 4.002862987209368
21084 39531 15 3.1325622998415517
16556 18880 4 0.931395530779624
1202 12187 1 0.28599966750267436
25317 36333 26 5.4709290091121385
7272 22175 4 1.3973613947080896
17918 31933 21 4.947549808299939
20339 31736 12 2.802750871567732
26231 34697 11 2.322729044202114
14246 42018 18 3.700367239159579
12806 22039 3 0.6938491671611727
13577 46718 9 2.374993564857072
14254 23023 77 16.999043771530225
13314 15842 18 3.8278612491339454
4660 21029 6 1.5491783790007254
21035 33717 3 0.8704993979524906
17035 18610 24 5.626296859090882
27800 33845 41 8.325391618410224
61547 61548 0 0
9908 11789 9 1.7266148826478451
1264 12560 5 1.2797819687456073
10211 10521 6 1.890643360816769
18293 18671 3 0.9113392919564244
8138 13002 11 2.3003941489802333
25127 29644 10 2.268475612578161
35704 38417 13 3.7969203203454813
979 10225 12 2.5974614950046173
13530 32252 3 0.7116901440031789
31253 38787 0 0
18397 26262 6 1.4442827992187008
22011 43454 3 0.8755945067027441
3893 15821 21 5.122468572597245
11637 16719 21 4.3032657254680275
7394 10460 22 4.979386687466149
9704 19490 15 3.4357725680300857
452 15304 14 2.840858038936311
5148 24477 4 0.7283776806019507
1909 2305 8 1.4990503660058965
6690 31346 14 3.117750143372263
36802 44609 18 3.952364740866086
32998 34046 0 0
14480 21473 31 7.871520373863087
42852 55053 1 0.2710850306818168
1261 11037 10 2.5901700715754394
5419 7532 20 3.683496134789701
11914 12508 3 0.6879171137249829
25650 40439 3 0.7771624674500835
3143 7715 16 4.08428030244826
5183 25803 10 2.0645574460650398
6859 8100 5 1.3489290940831302
13546 14596 12 3.4656182858768525
19776 43221 0 0
449 2362 37 7.292675524189177
34640 41769 36 8.537361648705213
5501 9716 13 4.31781759829466
13523 29317 2 0.8367240862850964
19810 19961 0 0
7248 29145 1 0.3001016285004131
4625 4653 4 0.7856060949517001
23 5069 8 1.7397570809238319
3039 49344 3 0.9264587735266518
7002 33228 24 5.366982950253745
17059 47908 1 0.43429448190325176
1337 38576 30 6.695823748087015
25335 34270 0 0
34017 44131 0 0
2610 17548 0 0
288 11663 4 1.2990845951254009
11154 14316 4 0.8126256362551987
3374 5412 24 4.8438589475649545
3679 9875 13 2.527786265611867
7048 11797 3 0.7153471481167581
21991 24498 1 0.24842549839846914
22339 22677 60 12.330907989180629
38067 41912 9 1.9993186594452037
12182 15399 21 4.633401670949676
8393 10609 0 0
451 11184 94 21.27754273664362
25466 25543 0 0
16585 53752 2 0.8449908585646988
5614 14626 0 0
3686 25360 0 0
15060 25038 32 6.559220948119295
7065 12976 25 4.822285524437781
12210 26467 1 0.23233849357411743
2476 2574 11 2.805022339719451
17915 22331 19 3.7565631158630457
6865 8843 15 3.193848138823939
5652 5665 12 3.077956959516355
26961 48094 1 0.19195751186603457
16249 22668 5 1.1261513298735255
12924 12936 22 5.060691432292348
12397 27537 6 1.707409754044864
7 14763 1 0.5138983423697507
1082 5958 7 1.5090991925525192
28935 43400 5 1.192687500614349
31189 43506 1 0.24044917348149392
2560 8823 18 3.8021960932225434
3725 5153 46 8.983414162399503
14674 27661 12 2.7924404830127525
25380 25673 3 0.5950920327988042
26832 32421 17 3.7567894313491617
16263 30074 7 1.9621522335603152
9136 12649 30 6.213342867214512
28545 34606 2 0.36459866966370846
444 450 1 0.19448958279957862
3627 8442 4 0.7946483110653739
16792 23779 1 0.9102392266268375
19802 23656 32 7.803136906610412
46051 51561 0 0
30312 53244 4 1.088684176287292
40975 40979 4 1.5352542268404779
2872 5013 1 0.18873916581775485
696 39423 3 0.7122915427582845
6058 27209 21 4.949899066148043
41555 51966 0 0
5791 5803 17 4.376584619874711
4834 5853 1 0.17934166569700832
17165 20302 29 6.2610925203783045
11152 11848 22 4.9180949538391125
1144 9487 16 4.1558854866272945
367 52673 0 0
2362 25663 25 4.788633259852742
3698 9904 77 14.895945335817025
9861 23118 24 5.291188297212573
124 28820 1 0.23617733727628992
9892 23769 20 4.662551398452097
48330 50927 2 0.5464887955605103
38710 54237 3 1.113476099601297
29756 38983 25 5.91370866507385
4697 6665 1 0.2227848098240302
6265 7562 4 0.8119429278783898
11446 51929 4 1.0013451754697038
17455 18114 49 10.664546971691205
13236 16063 68 15.499009735968052
2596 2778 13 3.2261067640463827
11463 19838 7 1.70321790946591
4646 4770 1 0.2583177668073288
5024 6470 0 0
10894 12513 18 4.012362120290141
1528 25484 7 1.4129531176244938
6009 40834 13 3.651187187188285
16335 23471 9 2.815409760592137
10820 24395 5 1.0612351355044247
17905 43119 2 0.6285603672534642
1745 18002 11 2.158786205040887
2717 5223 5 1.2041968355303245
5935 5943 9 2.2310351220465843
6615 19050 54 11.168502524599255
16622 16670 0 0
2861 3087 25 5.77226983101679
29 14581 1 0.7213475204444817
9951 18938 1 0.25973030217227155
23 6243 9 1.670948125401793
377 8749 16 3.51973464916932
440 12387 49 10.140845694807867
3903 36603 3 0.8455037677140042
9783 18464 0 0
16221 18828 6 1.7957450907704815
17442 18093 10 2.0882637042123453
28813 46003 9 2.2106550891451247
10740 11631 19 4.051875231394013
111 133 29 6.114936407837533
8594 11787 16 3.2602036409471435
6505 38747 0 0
26837 42138 24 5.09839224104751
27523 58445 0 0
532 1707 9 1.752241469968431
2201 8204 5 1.4177208575040043
25739 25825 18 4.6746613263362375
8861 17165 32 6.578043236846653
13499 30399 1 0.18218461383423137
84 18596 7 1.5727901613988995
6874 7347 32 6.4175347852882085
4455 27543 13 2.982305108050409
11537 19524 49 9.207027234533212
9439 15425 5 1.212081597643927
23805 24422 0 0
6396 11844 4 0.770208257574697
260 265 12 3.151812392028331
14051 49315 4 1.7519186513935499
3664 32159 3 0.5773304747082406
31367 31375 10 2.7487746511792013
85 17558 26 5.122299073140325
1745 11069 10 2.0271153135405524
34692 36773 20 4.5746717090906746
3703 8605 10 1.8875815128751816
12247 16061 27 5.735698276340375
11515 25130 8 1.669511061504885
96 13313 3 0.8629958017841395
9340 29426 8 1.951438905877792
639 1126 12 3.0916132075364686
7073 17110 4 1.252406436974269
12362 45067 2 0.675388024791242
7201 12748 15 3.5840942431849823
13011 23059 83 16.429131072828287
17760 46777 11 2.476133536835968
22510 28286 28 6.103041885690114
6096 6871 1 0.22062394912909372
31597 56700 3 1.4094374998787453
821 842 9 2.4088520175034045
1917 3992 3 0.6454342377468236
16064 34274 0 0
32060 34566 4 0.7926127094107384
10208 19452 0 0
12267 30096 11 2.18224754634418
27403 31216 8 1.5286741310748817
9938 15116 3 0.7035565977336502
13208 16069 35 7.737355203061457
32530 45169 2 0.5236172862084333
7100 7586 4 0.9453428694357953
24476 32527 11 2.295617594661292
33524 39175 39 9.209720935722462
17488 30069 33 8.149489866537104
9911 19546 42 8.234012447885933
45489 45495 11 3.2805406983760315
21299 21312 2 0.6668091386601375
1919 3907 1 0.24325728130826463
18573 18825 6 1.4363864627932836
155 4713 31 7.8206761859887015
10949 42750 10 1.8130549513462655
9345 30168 8 2.2082250493202635
1828 23996 6 1.6254065907203166
10721 22358 14 3.338927293971787
12542 16314 4 0.8490486682988095
4871 11770 3 0.9135538850930891
19050 31979 42 8.730922233303607
7841 18512 3 0.7629674740929525
2155 2812 5 1.3653341901393883
4147 13732 2 0.671443431692262
19492 20347 33 6.846438596149826
93 374 0 0
2047 12428 10 2.179929916116586
13610 13999 1 0.24136313830927508
2085 14330 3 0.7891259073387162
6543 17586 9 1.995610306385872
9195 29806 0 0
39551 39552 1 0.37892318168995115
10933 28440 39 8.198306753008664
7926 12247 11 2.374886858039972
15705 15710 33 9.161460888416961
7179 8136 42 9.040322687459215
5130 38992 0 0
8071 17467 0 0
13174 13179 78 17.5717746717978
13007 19776 54 11.15789971633356
3712 29585 13 2.725142307758642
11875 11880 43 8.717351460587206
3184 4224 8 1.6680172754873164
19472 19770 44 9.493568062104664
15778 31673 0 0
14499 20029 1 0.19383393702956642
22030 40789 13 3.3417881149433217
4141 21397 13 3.368194064238204
24293 56798 1 0.40242960438184466
12644 15110 62 13.549403744999063
19321 20325 1 0.9102392266268375
14401 15664 20 4.493320155873096
2297 9299 1 0.22755980665670933
10050 20414 7 1.6260087901276332
5801 16267 7 2.248813062321929
14924 24228 6 1.7601237222435557
19865 26433 33 7.240611302434613
27893 34373 7 2.0334060590128464
13643 44335 0 0
3381 27660 3 0.6307443118577383
5948 20455 11 2.4533416938526185
26236 36761 16 3.1739899338230018
11832 33652 34 7.152482616271322
25295 25740 25 5.04369199757722
22621 30813 24 4.837822731370676
26143 32007 11 2.5616890042602485
5420 5478 10 2.743331908040313
3587 8722 12 2.2438012014437163
867 924 18 4.463179765366468
2614 9512 10 2.3032230898234523
33367 39360 0 0
18887 19100 14 3.3979440889714967
8639 14218 15 2.9378201604361616
2362 9807 11 2.1968541391349112
15391 37707 7 1.6299190225487625
3895 9194 9 1.7480307121004806
27290 36058 10 2.233144010054403
14702 24435 16 3.283715852557503
8391 21147 33 7.621868538492388
11103 52307 1 0.2611892565642242
15502 26884 1 0.25973030217227155
16330 52038 0 0
31726 31731 9 2.4425874859601815
1493 11176 3 0.5804002313389467
1535 17676 29 7.549254675264354
5040 15361 7 1.508905303302741
16822 47539 4 1.6902315880203589
23765 29769 1 0.2222316216158104
1971 1974 7 1.6287465129045535
5384 16327 15 3.388143802137993
9562 16042 7 1.753927090344019
17370 29648 9 2.0675049019803398
10594 59768 1 0.31066746727980593
6374 11642 5 1.0069568429595863
10898 41140 3 0.6371928694047967
242 5696 2 0.42521997500842557
10103 22707 28 5.923863565678873
15193 24496 2 0.7915658142427937
15229 17202 8 2.7656221682577584
5694 10446 2 0.5928240591103243
10144 25561 27 5.445479270417326
16063 22682 2 0.4095661730751345
793 13056 44 9.216310917054269
10671 16239 11 3.060763742097273
4477 17959 8 2.4052251343625897
22252 34465 53 12.014572705195393
8215 29919 1 0.31465798044412485
27435 39787 0 0
5275 30671 1 0.2749075777424936
4545 58672 6 1.2639786192456428
2931 5381 4 0.8501866115093755
29289 29296 1 0.22755980665670933
3921 9731 3 0.7337236394666319
4978 18163 5 1.2032394099323906
14124 19133 6 1.3500368686177762
3630 34274 2 0.3712274370937131
3505 33199 13 2.9106195690921433
10649 12247 54 11.993418689384349
18018 29520 0 0
27993 44439 1 0.35295612386476116
33139 42674 8 1.7110058751109567
487 4640 4 1.014687688467434
1585 11174 10 2.0518196855528092
33958 37543 5 1.5146996093376157
23234 41502 2 0.9409406328196677
7266 22273 5 1.1014310336904962
31883 37405 18 4.244564697129246
15588 36333 77 16.126313032213357
26968 29070 33 7.3067616572710135
9522 23123 0 0
21761 47690 2 0.5681445696288199
15159 15163 42 9.769062335316864
26219 34833 6 1.398063367979062
218 22483 9 2.6358597071727203
26121 34553 34 7.861433679526628
1686 1694 8 2.832271267007058
16331 17165 55 11.622006277142038
16297 25152 26 5.904194014881305
7765 28271 30 6.142702792942422
12882 16291 5 1.0706453388023116
39337 57295 0 0
17875 30916 10 2.3992136926673955
3381 14664 4 0.7503954779932396
4830 10492 12 2.830557555024498
13233 23395 4 0.7919141081451266
9777 18297 7 1.6822262512271309
1570 8549 8 1.723264014889855
9512 19962 3 0.6027633416032028
5455 25818 23 4.911349373992328
11004 16179 8 1.9042521093942515
19516 42168 36 7.52330569071721
14791 31267 15 2.9967142470027825
20141 43723 0 0
17657 21387 2 0.49072031768860086
24280 43379 4 1.08413389509324
10947 22339 44 9.382244671633204
40416 40417 2 0.9073346020622862
38577 38791 24 6.810938243349937
5974 56625 2 0.47383835247120376
16102 19114 9 2.2715287214781315
13210 38787 34 7.6272158521786135
10606 12294 9 2.1207626875031433
9450 10107 16 3.806178576642724
897 6953 4 0.890454637330444
6212 22710 54 12.234260249828337
13461 13488 7 1.4642701558183056
23754 48823 1 0.265872585674852
2324 2331 26 5.548566197239091
3978 10756 3 0.7223170498134847
11069 29960 7 1.5620143161242896
12963 15702 13 3.023073455852857
36546 43794 10 2.472879733015578
7988 30369 4 0.8359708067291008
7681 7858 1 0.2611892565642242
38282 54997 0 0
4459 15160 22 4.977915039000695
16393 17746 0 0
5397 14252 7 1.5030793523537513
668 4838 2 0.4437788015304336
7540 20846 9 1.7103073981201233
26552 26634 18 4.007759060952769
35269 42301 23 5.288412247260824
10228 23159 5 1.6047332771045648
26088 33303 1 0.23307527170850925
26309 26576 1 0.2530848692773169
5191 5563 3 0.7681045031505052
10144 14220 30 6.11976150722574
1321 16221 3 0.9034097867603732
3200 12678 0 0
404 11849 66 13.323362184609845
19137 19722 21 4.50094129854545
20910 24150 54 11.120794455120938
31349 34355 9 2.646911918184834
26131 44073 2 0.5142045789213431
5814 7735 0 0
31272 44609 15 3.1998352753697445
207 9269 0 0
4297 7529 13 3.030188447820962
16319 40442 45 8.99855318506119
11843 12245 22 4.754765085998117
5653 12425 10 2.5465274611109248
359 11486 13 2.766342622437835
7317 28681 2 0.4931192384756003
23320 27405 1 0.18838537485394247
17244 40078 17 3.623124554283453
621 1512 9 1.8121424862511748
20102 26861 2 0.5015750481155934
23686 30551 28 7.119421792441829
1217 35805 3 0.8679391686936251
14419 14583 11 3.034436803711548
26177 31686 9 2.348614661438576
9922 19579 3 0.8371191175016308
8678 19495 4 0.7755804938590025
1491 29222 1 0.32351545314867247
5935 11353 27 5.827310537575217
7257 17215 7 1.592685221787538
4653 9017 0 0
26361 31268 2 0.41384687141891885
32602 46486 27 5.938371619621839
595 802 36 7.551821796026924
6995 22050 3 0.5775800728132933
227 4686 5 1.4985069838784961
6763 6765 9 2.5887862228203264
42107 51293 6 1.6346244791730034
12968 15299 41 9.168348748029219
3012 9618 11 2.2771244255800034
25272 27622 45 9.02214634012563
33901 51461 0 0
10369 24165 0 0
11956 51432 0 0
42798 53730 1 0.5581106265512472
6204 19794 29 6.007870646450767
40697 52112 0 0
4648 4856 5 1.103347094399219
2922 19467 5 1.10824422928853
5214 8547 14 3.2197579524551037
2341 37548 14 2.9524011819437264
27387 39046 11 2.266523136611321
2936 7993 3 0.6139409126887703
11700 46685 0 0
12355 14460 17 4.500839673307686
15687 23818 28 6.304670651382677
21069 30943 7 1.6940794705553137
21228 34313 1 0.20815895490223127
32084 33947 12 2.851521861621185
2920 15076 3 0.703513014572602
851 968 10 3.2170340128963613
1494 18356 12 2.9716733840655176
9070 13131 5 1.2537512717772001
207 5965 3 0.562107769064195
3052 20449 1 0.31066746727980593
9453 27373 8 1.9285937280079772
28236 32277 15 3.691371356375897
47823 59725 4 1.1383322580349793
1303 1340 9 2.4029369997658416
4252 9373 7 1.5312568547162653
14284 35629 34 7.288476736846362
3295 4581 7 2.037231132413967
3616 14093 20 4.013707270912434
26192 38049 2 0.5392294066167895
13012 29511 5 1.0100388246975764
24726 39720 7 1.5325679166809518
12993 25767 34 6.394408333785535
22177 42570 17 3.763962468753052
12525 20906 7 1.83023630528568
4401 20241 12 3.126007893412078
1394 6433 8 2.231143574986693
521 17383 0 0
12791 32793 2 0.4116465914786709
16440 26570 2 0.47786832189975587
14263 37706 36 7.665764172066891
10810 16576 11 2.108604815922314
7517 18080 1 0.1985327397206032
9660 42563 6 1.4199552756871916
29929 30571 0 0
8573 11853 27 5.562534922157785
6213 19520 32 7.082011986881128
14284 42014 21 4.48170319506322
3719 25367 5 1.1993935953563313
3832 42207 9 2.8380647688008374
8664 8692 3 0.5413192615696759
8582 13235 58 13.699693125595875
21955 41646 11 2.574033891415927
14350 16593 22 5.050640320125481
3585 3638 25 5.188421876180438
15584 27802 12 2.4749543302935813
26047 26537 5 1.432159755318513
8453 15399 1 0.2103673139243114
7904 19085 2 0.45173064513838246
1211 27123 10 1.964966215544001
1156 1883 16 4.480548263633544
17976 17978 5 1.3835149545240075
24561 30836 27 6.63005120840377
31329 31345 10 2.5784308358663663
8855 27061 30 5.906768430895781
6635 11739 1 0.32351545314867247
25921 36169 7 2.777807081516527
16330 21914 16 3.194318873539041
1724 21133 15 3.5035209788301906
3727 3940 7 1.4500672021227188
14660 36802 40 8.676487195039218
16331 20300 54 11.640245133080537
34694 45701 2 0.6462072664777124
1268 46541 19 4.403954336623016
4455 40052 12 3.244904693682056
8375 15614 4 1.063237569437537
11149 27596 27 5.81560098745736
2715 9781 8 3.0080937740407787
594 16667 13 2.913388822780354
11569 43905 4 0.945276974536378
352 9223 0 0
25590 32613 0 0
3651 28616 24 4.63237180255949
6705 36213 3 1.3046594592916994
34570 35148 16 3.2757444373077185
16179 25465 1 0.2969742043733701
16032 35077 11 2.43746099731221
19421 41176 37 8.405496983664586
5281 16554 18 4.002546887523314
18008 18433 0 0
4288 14069 5 1.4003155027378311
11656 26156 13 3.1151576180252425
15335 34657 0 0
991 5587 7 1.4114109509825539
3691 40863 72 14.2381567031375
23807 24016 57 13.100739479576461
9716 41374 0 0
884 893 18 4.653616087955269
8913 24885 2 0.4576470765050934
19723 35904 1 0.2506903984389969
245 261 2 0.46321242300007137
3610 25668 25 4.681456693804813
16221 19427 3 0.6699134142259984
25472 26857 27 6.620727156820108
2332 5447 19 3.666455963668442
10979 41902 1 0.2422988705246811
2273 26367 3 0.6758254999065676
5457 20754 3 0.7750435022823936
20140 21461 14 2.7843947949317083
45277 54800 3 0.8565843080986006
16165 36965 4 0.7792200020162692
9623 52074 6 1.621579326658014
23955 35430 3 0.7471145051004632
16294 21788 0 0
11120 11880 29 5.808967616051941
11857 11873 6 1.3834995776751993
28573 31840 5 1.0190666808392288
2326 15246 4 0.8124737991003451
16747 24151 0 0
452 39724 45 9.499403953273669
5446 24610 11 3.062241395354366
19719 35793 18 4.8160186700190835
23636 31336 5 1.420016181757449
24497 25435 2 0.6086735672750567
25786 26803 4 1.1288330587815305
9793 39295 1 0.21531348711084464
10331 32957 2 0.4108462491943261
15189 34702 2 0.5324401220745305
21475 46903 14 3.169036062137233
14660 26863 32 7.550297925710353
5786 8502 2 0.5855132125511627
5459 38276 3 0.8035130226226106
16549 38061 11 2.573240631838957
21985 32027 2 0.47135694854526267
35809 36176 8 1.9843357991629564
23453 27254 0 0
9837 22321 34 7.210967486852781
5161 10904 40 9.041360028967528
24983 30957 49 9.59169179417678
5618 6667 8 1.7673976953299642
5181 19122 1 0.18033688011112042
5840 45450 5 1.4060994933902276
47962 47963 1 0.4170323914242463
5879 11516 6 1.632913705160186
11494 15563 45 9.297567716774045
4374 16177 26 5.527438099946324
517 519 22 4.804099472754764
1912 17765 2 0.37091281522317676
667 9587 1 0.23955611574701857
8626 24357 35 7.288893247606216
9882 22332 7 1.3277015118549085
12271 22687 50 10.48880661836876
17061 25910 15 3.2997536351209513
471 15451 44 9.046800334873303
9904 23059 93 18.778746319567084
2665 2675 12 2.869286122575354
1878 35519 11 3.0666332206927547
15201 19681 3 0.6226450802534523
8287 12074 3 0.6758628171629653
25464 27754 2 0.456850506527932
39097 50698 4 1.6570713567073692
3679 31686 0 0
62717 62718 0 0
2760 10560 1 0.2611892565642242
15350 34448 8 1.890200728173872
407 20962 24 5.326481873634165
16096 40428 12 3.0775272934272473
16383 41711 7 1.4454511359911635
24825 38887 27 6.098991734092836
287 6838 11 2.476607224823432
21098 43898 1 0.3001016285004131
402 13576 10 2.36677749319271
16312 20086 4 0.8567158914604216
1300 3044 8 1.839719096643835
13519 19660 1 0.23382699798647663
1087 8487 22 5.436518767484169
2332 18590 6 1.5048845690792154
9738 9828 18 3.644797578022492
10144 25327 62 13.15417085858726
9838 32580 0 0
11361 23959 9 2.2371687167745633
24531 58183 0 0
3678 38198 21 4.123139304556825
3689 9911 54 10.544294250645468
10788 11885 7 1.4787544000946218
10933 11844 19 3.700751048730384
4724 5737 1 0.3284587387530511
16815 23048 83 17.012369383100154
32536 41111 0 0
7201 8042 2 0.4870092234310972
9872 41549 0 0
23 7591 24 4.514523082673652
10453 26169 7 1.7816386820799262
7632 12970 43 8.387833976546418
21254 39494 20 3.9484688783846167
19802 20119 3 0.846707767089269
6070 11150 11 2.1315732805128986
29048 37913 0 0
45404 49236 0 0
2469 22901 16 3.662778825695597
4149 11120 6 1.2281313683524
1342 1828 12 2.8833853036126222
3587 3655 21 4.067108230606167
20073 23640 19 4.103621053984856
3413 8589 25 5.574641785336903
5988 15019 5 1.280269694800533
260 874 18 4.4048644841120685
2310 7432 3 0.8277502062398818
6480 44836 2 0.8685889638065035
5377 12653 14 3.654304890533383
1135 15072 1 0.22953106112437666
5888 24818 94 21.973483995288454
47912 60181 2 0.6162959788575724
12953 21563 34 8.745025776905251
26428 27610 20 4.453967227910264
7651 38746 1 0.3001016285004131
2923 2937 3 0.7580539918363339
7944 12443 2 0.4321071859300961
20312 39392 23 5.186776634897295
27295 44833 0 0
14242 34854 11 2.435456889939985
22311 25754 52 10.433687740699348
10830 28307 22 4.279141750351575
27414 28539 1 0.23699447183691388
11075 21835 3 0.8285630172967436
13674 14476 1 0.23537745555238682
30299 50707 0 0
38827 60118 0 0
2437 26937 70 14.380004633448078
8132 20761 5 0.9104135081584446
9153 14217 28 6.4014952959997355
5184 16100 3 0.6121588817423682
15730 35743 22 4.968452245545705
9600 29790 3 0.8205188272560467
1182 6157 24 6.058841848337182
2644 33891 33 8.35163205692917
15417 25316 0 0
9978 49495 7 2.347879695674211
793 8408 13 2.5705716605192777
2968 11035 0 0
11030 11845 10 2.567940194894332
5004 5528 39 9.038569901967591
20076 22136 3 0.658932365042745
3182 22892 14 3.2880640752368295
21360 24727 8 1.8144944908184666
44068 46711 0 0
834 35299 22 5.340771966882834
1244 1390 0 0
29234 40041 0 0
25075 25077 12 2.659070263034419
8029 12113 25 6.025774852547038
4710 11369 11 2.4483352687550473
6183 36731 15 3.3054993184134354
49646 55268 1 0.7213475204444817
6335 6352 5 1.3573329595392756
23548 34806 10 2.9548247732424455
9377 14564 8 1.9974858582727149
7030 40782 5 1.2693595113264888
1928 10825 12 2.6844595573532124
2466 12695 3 0.6014063270332575
116 8743 0 0
4169 17668 6 1.1896867036038288
2332 5594 24 5.198897530555694
5423 7632 26 4.670772895227439
423 42766 0 0
30805 37045 0 0
11635 35645 3 0.6212809099258482
2308 13106 4 1.0148714901279727
18562 18728 5 1.3651791505311577
27207 27826 13 2.7777907868461917
34521 36007 1 0.2239186238120062
13436 38401 8 2.21771450712657
10268 25549 5 1.073395757046654
3688 12155 18 3.719885723241825
18311 22205 11 2.83314333847137
11952 27373 11 2.4009947022424303
9912 34911 38 7.891503602234731
9289 27629 0 0
15323 22679 5 0.9487661813298781
21220 33770 6 1.2833297197923061
23358 27244 3 0.5842700492386051
50686 50988 14 3.9956728963096424
787 26310 0 0
7707 26994 13 2.7027619900639315
470 2478 7 2.203797813007847
10254 27707 6 1.4419644087385959
12945 37410 8 1.8874081358756325
8121 9152 8 1.918532608624152
16295 32421 57 13.06098205491389
5734 12493 3 0.6441424827043998
810 16797 29 6.328457450381459
14345 21043 21 5.237430993809087
3737 16586 80 16.226628842724747
16586 19507 52 10.355194153123541
132 430 22 5.03900894187719
8686 9293 9 2.015434201485615
33308 33315 1 0.40242960438184466
68 5837 5 1.2407273317353311
1367 26581 7 1.4400080500074637
10179 12787 6 1.6558637845753004
4174 4188 49 11.488260234930383
26159 27382 14 3.0668009956906697
6878 6895 17 4.666974590111789
12316 21937 24 5.018550869122738
1086 8073 3 0.6055828325909204
14683 38898 8 1.7796042329786805
13651 15909 1 0.2452460618098304
10919 20380 24 5.1814539879381165
11857 33229 39 7.962377193085844
4731 13794 8 1.844296659877819
13694 39943 27 6.271633962040713
14832 19666 4 0.8441554715903046
17311 25738 33 7.332533713631315
28432 53194 2 0.5033971462618797
16647 39724 27 5.837353015453266
2372 11771 7 1.3518940217552184
313 13933 4 1.0295965664495546
5394 22224 4 1.0162040068080103
9131 37463 68 14.306642918970816
40211 49292 3 1.3384475646582512
35752 38962 9 2.675836864889431
6882 16334 9 2.3691340082625287
14521 16643 1 0.16973190573741528
3753 17452 4 0.9723320164767986
12254 27596 5 1.013091653937874
14941 15580 59 12.028462238279333
32614 46948 0 0
8920 38258 22 4.750033017218448
11117 30445 1 0.25694917118487537
20407 20415 24 5.484685974136693
13938 20357 7 1.4884718004081823
3418 15426 23 4.980422328420391
2186 5422 18 3.455871727382746
8695 25152 12 2.4249119780906705
28253 29058 7 1.5825143624593527
32277 34559 9 2.119243119265313
21489 27543 19 4.1234306049376315
13583 26404 17 3.6384952181282255
6673 10075 9 2.2945693117660277
147 596 71 15.59602039816151
2388 14606 3 0.7029030561248681
9467 9590 12 3.088278938585318
20225 24671 1 0.48089834696298783
22373 37698 5 1.3503234500757282
33006 33431 0 0
1886 19258 28 5.552154553330242
13606 50275 11 2.665587349824305
19421 34840 19 3.9159463536661376
25663 28980 1 0.1965564746312216
4539 17666 18 4.721994244546527
19205 32706 11 2.477714748585525
806 24590 8 1.906903461794979
3701 28718 11 2.0516406346332317
26358 26580 2 0.6904970688658054
5127 24405 0 0
7393 25622 1 0.25433477814404226
14258 14275 74 15.728980583429292
9423 21950 3 0.5591598744804429
15492 15502 5 1.388324243496319
11270 26581 18 3.8803164045280285
2560 5105 27 5.63424577728834
11731 17240 8 1.81587988732728
11864 50275 24 5.723431045447713
16322 25977 65 13.75481714934504
22178 29058 22 4.9615540544567605
3360 6563 9 2.7658472673798076
568 12192 2 0.5593665138168198
6949 12584 26 5.907516031492504
7825 12508 1 0.24044917348149392
16899 19360 0 0
1622 17649 5 1.3935810187534352
5423 11786 15 2.9662950234321883
18650 25285 18 3.3826694415619945
1463 7681 11 2.14733115444326
1103 2606 61 12.45034098932083
4780 4919 4 1.404612080105481
20312 27435 9 1.9715164817221167
19589 22365 12 2.6192653078150703
36402 36929 0 0
37241 37552 1 0.40242960438184466
31928 39762 0 0
6225 19068 36 8.128292711696407
3678 3689 92 18.850013314241554
1944 5402 19 3.810378045104219
3160 19385 3 1.2517469071530543
39958 51987 1 0.2530848692773169
18143 19736 6 2.8619301098678074
16554 38202 2 0.40037844181439874
6836 6885 7 1.7504094254549034
17064 34052 3 0.5966194038413349
18544 21809 38 8.138002718312723
9012 11094 1 0.36926937306885504
3889 14880 45 9.466604720959365
834 27102 4 0.9654251041680204
6126 39911 7 1.4522959855997633
317 5067 42 8.42744121556697
6938 13922 2 0.48999168811070576
40979 42693 4 1.2553455119642463
13953 33992 26 6.138624134954593
6897 24643 24 5.308239296379757
6670 13743 7 1.7399774949717632
12819 41731 6 1.182017389996657
12172 19563 0 0
14976 25355 6 1.4665352157202025
17945 23680 2 0.66408683576452
22988 26173 11 2.6783292149138695
27075 57383 0 0
2442 2812 1 0.318928988903801
1046 8414 32 6.583706962247461
2982 8915 97 20.762223302966046
13440 14625 2 0.4605537557116528
13477 13854 14 3.5445192861470884
14032 35462 0 0
4454 11847 53 11.391310417065778
7664 19658 1 0.24627854581449443
26480 45552 19 4.511982805980075
35215 42092 44 10.209508796785194
7699 51930 1 0.2749075777424936
491 21820 0 0
7054 22311 3 0.5521450114949842
1212 14933 9 1.867907906632972
13234 39696 27 6.328036753038566
20008 20306 24 4.909966293123389
10140 24992 1 0.17511825244545517
22595 37521 1 0.23537745555238682
16791 19632 6 1.3352278392861343
16288 29140 12 2.456128814787597
11418 11423 2 0.5508353177204148
15312 24982 23 5.112783522454475
523 17722 2 0.4138897458208072
